,Unnamed: 0,ID,NAME,PARENT_ID,LOGIN,COL_754,COL_755,COL_756,COL_757,COL_758,COL_759,COL_760,COL_761,COL_762,COL_763,COL_764,COL_765,COL_766,COL_767,COL_769,COL_770,COL_771,COL_772,COL_775,COL_781,COL_782,COL_2156,COL_2463,COL_3163,COL_3243,COL_3363,COL_3468,COL_103506
13070,13070,137681461.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,1976,,2048912,1,0,,315,0,315,,,,2048935,,0,0,,,2405091,,,68481453,,0,,
13071,13071,137681462.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048912,1,0,,257,0,257,,,,2048935,,0,0,,,2405092,,,68481453,,0,,
13072,13072,137681463.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048912,1,0,,177,0,177,,,,2048935,,0,0,,,2405093,,,68481453,,0,,
13073,13073,137681464.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,435,0,435,,,,2048935,,0,0,,,2405094,,,68481453,,0,,
13074,13074,137681465.0,БОЛЬШАЯ ОЛЕНЬЯ 8Б,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048935,,0,0,,,2405095,,,68481453,,0,,
13075,13075,137681466.0,БОЛЬШАЯ ОЛЕНЬЯ 8Б,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048935,,0,0,,,2405096,,,68481453,,0,,
13076,13076,137681467.0,ИВАНТЕЕВСКАЯ 5,,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,56,0,56,,,,2048928,,0,0,,,2405097,,,68481453,,0,,
13077,13077,137681468.0,ХАБАРОВСКАЯ 28,,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048912,1,0,,62,0,62,,,,2048931,,0,0,,,2405105,,,68481453,,0,,
13078,13078,137681469.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,1978,,2048912,1,0,,47,0,47,,,,2048928,,0,0,,,2405106,,,68481453,,0,,
13079,13079,137681470.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1979,,2048798,1,0,,13,0,13,,,,2048928,,0,0,,,2405107,,,68481453,,0,,
13080,13080,137681471.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1970,,2048798,2,0,,454,0,454,,,,2048928,,0,0,,,2405108,,,68481453,,0,,
13081,13081,137681472.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,1,0,,10,0,10,,,,2048928,,0,0,,,2405109,,,68481453,,0,,
13082,13082,137681473.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1965,,2048798,1,0,,80,0,80,,,,2048930,,0,0,,,2405110,,,68481453,,0,,
13083,13083,137681474.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1956,,2048798,1,0,,132,0,132,,,,2048930,,0,0,,,2405111,,,68481453,,0,,
13084,13084,137681475.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1979,,2048798,1,0,,192,0,192,,,,2048928,,0,0,,,2405113,,,68481453,,0,,
13085,13085,137681476.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1959,,2048798,1,0,,90,0,90,,,,2048928,,0,0,,,2405114,,,68481453,,0,,
13086,13086,137681477.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1981,,2048798,1,0,,61,0,61,,,,2048929,,0,0,,,2405115,,,68481453,,0,,
13087,13087,137681478.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1965,,2048798,2,0,,1948,0,1948,,,,2048928,,0,0,,,2405116,,,68481453,,0,,
13088,13088,137681479.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1983,,2048798,1,0,,48,0,48,,,,2048928,,0,0,,,2405117,,,68481453,,0,,
13089,13089,137681480.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1978,,2048798,1,0,,614,0,614,,,,2048928,,0,0,,,2405118,,,68481453,,0,,
13090,13090,137681481.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1979,,2048798,1,0,,597,0,597,,,,2048929,,0,0,,,2405119,,,68481453,,0,,
13091,13091,137681482.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1992,,2048798,1,0,,54,0,54,,,,2048929,,0,0,,,2405120,,,68481453,,0,,
13092,13092,137681483.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1978,,2048798,1,0,,348,0,348,,,,2048929,,0,0,,,2405121,,,68481453,,0,,
13093,13093,137681484.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1972,,2048798,1,0,,171,0,171,,,,2048928,,0,0,,,2405122,,,68481453,,0,,
13094,13094,137681485.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1968,,2048798,1,0,,131,0,131,,,,2048929,,0,0,,,2405123,,,68481453,,0,,
13097,13097,137681488.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1989,,2048798,2,0,,1435,0,1435,,,,2048933,,0,0,,,2405132,,,68481453,,0,,
13098,13098,137681489.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1970,,2048798,6,0,,10972,0,10972,,,,2048929,,0,0,,,2405133,,,68481453,,0,,
13099,13099,137681490.0,ЭЛЕКТРОДНАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,1997,,2048798,2,0,,620,0,620,,,,2048935,,0,0,,,2405134,,,68481453,,0,,
13100,13100,137681491.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1974,,2048798,2,0,,962,0,962,,,,2048929,,0,0,,,2405135,,,68481453,,0,,
13101,13101,137681492.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,1,0,,383,0,383,,,,2048930,,0,0,,,2405136,,,68481453,,0,,
13102,13102,137681493.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,2,0,,608,0,608,,,,2048928,,0,0,,,2405137,,,68481453,,0,,
13103,13103,137681494.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,1,0,,310,0,310,,,,2048928,,0,0,,,2405138,,,68481453,,0,,
13104,13104,137681495.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1976,,2048798,5,0,,394,0,394,,,,2048928,,0,0,,,2405139,,,68481453,,0,,
13105,13105,137681496.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,2,0,,3197,0,3197,,,,2048936,,0,0,,,2405140,,,68481453,,0,,
13106,13106,137681497.0,БОЛЬШАЯ КОСИНСКАЯ 5А,,Tanya_3764,,,2008,,2048798,3,0,,3038,0,3038,,,,2048942,,0,0,,,2405141,,,68481453,,0,,
13107,13107,137681498.0,КРАСНОБОГАТЫРСКАЯ 75,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405143,,,68481453,,0,,
13108,13108,137681499.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,1989,,2048912,1,0,,50,0,50,,,,2048928,,0,0,,,2405144,,,68481453,,0,,
13110,13110,137681501.0,КРАСНОБОГАТЫРСКАЯ 77,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405146,,,68481453,,0,,
13111,13111,137681502.0,ПРОСТОРНАЯ 11,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405147,,,68481453,,0,,
13112,13112,137681503.0,МИЛЛИОННАЯ 11,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405148,,,68481453,,0,,
13113,13113,137681504.0,МИЛЛИОННАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405149,,,68481453,,0,,
13114,13114,137681505.0,КРАСНОБОГАТЫРСКАЯ 13А,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405150,,,68481453,,0,,
13116,13116,137681507.0,КРАСНОБОГАТЫРСКАЯ 21,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405152,,,68481453,,0,,
13117,13117,137681508.0,КРАСНОБОГАТЫРСКАЯ 25,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405153,,,68481453,,0,,
13118,13118,137681509.0,КРАСНОБОГАТЫРСКАЯ 25,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405154,,,68481453,,0,,
13119,13119,137681510.0,"Дом по адресу Прогонная 2-я ул., д.7, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405155,,,68481453,,0,,
13120,13120,137681511.0,"Дом по адресу Гражданская 3-я ул., д.17, с.10",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405156,,,68481453,,0,,
13121,13121,137681512.0,"Дом по адресу Гражданская 3-я ул., д.2, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405157,,,68481453,,0,,
13122,13122,137681513.0,КРАСНОБОГАТЫРСКАЯ 31,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405158,,,68481453,,0,,
13123,13123,137681514.0,КРАСНОБОГАТЫРСКАЯ 19,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405159,,,68481453,,0,,
13124,13124,137681515.0,ИГРАЛЬНАЯ 7,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405160,,,68481453,,0,,
13125,13125,137681516.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1979,,2048798,1,0,,323,0,323,,,,2048929,,0,0,,,2405161,,,68481453,,0,,
13126,13126,137681517.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1979,,2048798,1,0,,244,0,244,,,,2048928,,0,0,,,2405162,,,68481453,,0,,
13127,13127,137681518.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,1,0,,11,0,11,,,,2048928,,0,0,,,2405163,,,68481453,,0,,
13128,13128,137681519.0,ЭЛЕКТРОДНАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,85,0,85,,,,2048935,,0,0,,,2405164,,,68481453,,0,,
13129,13129,137681520.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,2004,,2048798,1,0,,947,0,947,,,,2048929,,0,0,,,2405165,,,68481453,,0,,
13130,13130,137681521.0,ЭЛЕКТРОДНАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,1986,,2048798,1,0,,101,0,101,,,,2048935,,0,0,,,2405166,,,68481453,,0,,
13131,13131,137681522.0,ЭЛЕКТРОДНАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,1976,,2048798,1,0,,122,0,122,,,,2048935,,0,0,,,2405167,,,68481453,,0,,
13132,13132,137681523.0,ЭЛЕКТРОДНАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,1976,,2048798,1,0,,58,0,58,,,,2048935,,0,0,,,2405168,,,68481453,,0,,
13133,13133,137681524.0,СУВОРОВСКАЯ 2/1,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405169,,,68481453,,0,,
13134,13134,137681525.0,БОЛЬШАЯ ЧЕРКИЗОВСКАЯ 9,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405170,,,68481453,,0,,
13135,13135,137681526.0,БОЛЬШАЯ ЧЕРКИЗОВСКАЯ 4,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405171,,,68481453,,0,,
13136,13136,137681527.0,БОЛЬШАЯ ЧЕРКИЗОВСКАЯ 30,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405172,,,68481453,,0,,
13137,13137,137681528.0,ЗНАМЕНСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405173,,,68481453,,0,,
13138,13138,137681529.0,ЗНАМЕНСКАЯ 4,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405174,,,68481453,,0,,
13139,13139,137681530.0,ПРОСТОРНАЯ 4,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405175,,,68481453,,0,,
13140,13140,137681531.0,ХАЛТУРИНСКАЯ 14,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405176,,,68481453,,0,,
13141,13141,137681532.0,ХАЛТУРИНСКАЯ 2,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405177,,,68481453,,0,,
13142,13142,137681533.0,ПРОСТОРНАЯ 14,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405178,,,68481453,,0,,
13143,13143,137681534.0,ХАЛТУРИНСКАЯ 18,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405179,,,68481453,,0,,
13144,13144,137681535.0,ХАЛТУРИНСКАЯ 17,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405180,,,68481453,,0,,
13145,13145,137681536.0,БОЛЬШАЯ ЧЕРКИЗОВСКАЯ 5,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405181,,,68481453,,0,,
13146,13146,137681537.0,МАЛАЯ ЧЕРКИЗОВСКАЯ 66,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405182,,,68481453,,0,,
13147,13147,137681538.0,ЗНАМЕНСКАЯ 5,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405183,,,68481453,,0,,
13148,13148,137681539.0,ЗНАМЕНСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405184,,,68481453,,0,,
13150,13150,137681541.0,ПРЕОБРАЖЕНСКИЙ ВАЛ 26,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405186,,,68481453,,0,,
13151,13151,137681542.0,ПРЕОБРАЖЕНСКАЯ 2,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405187,,,68481453,,0,,
13152,13152,137681543.0,"Дом по адресу Пугачевская 2-я ул., д.6, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405188,,,68481453,,0,,
13153,13153,137681544.0,ЭЛЕКТРОЗАВОДСКАЯ 32,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405189,,,68481453,,0,,
13154,13154,137681545.0,ЭЛЕКТРОЗАВОДСКАЯ 60,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405190,,,68481453,,0,,
13155,13155,137681546.0,СОКОЛЬНИЧЕСКИЙ ВАЛ 22,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405191,,,68481453,,0,,
13156,13156,137681547.0,МАТРОССКАЯ ТИШИНА 20,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405192,,,68481453,,0,,
13157,13157,137681548.0,"Дом по адресу Сокольническая 2-я ул., д.4, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405193,,,68481453,,0,,
13158,13158,137681549.0,КОРОЛЕНКО 3А,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405194,,,68481453,,0,,
13159,13159,137681550.0,БАБАЕВСКАЯ 6,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405195,,,68481453,,0,,
13161,13161,137681552.0,СТРОМЫНКА 19,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405197,,,68481453,,0,,
13162,13162,137681553.0,СТАРОСЛОБОДСКАЯ 8,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405198,,,68481453,,0,,
13163,13163,137681554.0,ОЛЕНИЙ ВАЛ 22,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405199,,,68481453,,0,,
13164,13164,137681555.0,СОКОЛЬНИЧЕСКИЙ ВАЛ 50,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405200,,,68481453,,0,,
13165,13165,137681556.0,МАТРОССКАЯ ТИШИНА 10,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405201,,,68481453,,0,,
13167,13167,137681558.0,ШУМКИНА 7,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405203,,,68481453,,0,,
13168,13168,137681559.0,"Дом по адресу Боевская 2-я ул., д.3, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405204,,,68481453,,0,,
13169,13169,137681560.0,"Дом по адресу Рыбинская 3-я ул., д.21, к.2, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405205,,,68481453,,0,,
13170,13170,137681561.0,КОРОЛЕНКО 3,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405206,,,68481453,,0,,
13171,13171,137681562.0,СТРОМЫНКА 19,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405207,,,68481453,,0,,
13173,13173,137681564.0,МАТРОССКАЯ ТИШИНА 14,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405209,,,68481453,,0,,
13175,13175,137681566.0,БОЛЬШАЯ ЧЕРКИЗОВСКАЯ 6,,adm20180821,Нет техпаспорта МосгорБТИ,,2007,,2048798,1,0,,81,0,81,,,,2048941,,0,0,,,2405212,,,68481453,,0,,
13176,13176,137681567.0,ЛОСИНООСТРОВСКАЯ 27,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405213,,,68481453,,0,,
13177,13177,137681568.0,"Дом по адресу Сокольническая 2-я ул., д.1, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2405214,,,68481453,,0,,
13178,13178,137681569.0,"Дом по адресу Сокольническая 2-я ул., д.2, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405215,,,68481453,,0,,
13181,13181,137681572.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1962,,2048798,5,0,,12748,0,12748,,,,2048928,,0,0,,,2405219,,,68481453,,0,,
13182,13182,137681573.0,ЛУХМАНОВСКАЯ 13Г,,Tanya_3764,,,2008,,2048816,3,0,,2275,0,2275,,,,2048929,,0,0,,,2405220,,,68481453,,0,,
13183,13183,137681574.0,ЛУХМАНОВСКАЯ 13Б,,Tanya_3764,,,2009,,2048798,4,0,,11911,0,11911,,,,2048929,,0,0,,,2405221,,,68481453,,0,,
13184,13184,137681575.0,ЛУХМАНОВСКАЯ 10А,,adm20180821,Нет техпаспорта МосгорБТИ,,2008,,2048798,1,0,,24,0,24,,,,2048930,,0,0,,,2405223,,,68481453,,0,,
13185,13185,137681576.0,ДМИТРИЕВСКОГО 6,,Tanya_3764,,,2010,,2048798,9,0,,27549,0,27549,,,,2048929,,2,0,,,2405224,,,68481453,,0,,
13186,13186,137681577.0,ДМИТРИЕВСКОГО 6А,,Tanya_3764,,,2010,,2048798,6,0,,15432,0,15432,,,,2048929,,0,0,,,2405225,,,68481453,,0,,
13191,13191,137681582.0,СТРОМЫНКА 4,,adm20180821,Нет техпаспорта МосгорБТИ,,2008,,2048798,5,0,,1762,0,1762,,,,2048942,,1,0,,,2405230,,,68481453,,0,,
13194,13194,137681585.0,ХРОМОВА 24,,Tanya_3764,,,2007,,2048798,1,0,,19,0,19,,,,2048928,,0,0,,,2405233,,,68481453,,0,,
13195,13195,137681586.0,СТРОМЫНКА 4,,Tanya_3764,,,2008,,2048798,5,0,,3190,0,3190,,,,2048942,,1,1,,,2405234,,,68481453,,0,,
13196,13196,137681587.0,СОКОЛЬНИЧЕСКАЯ СЛОБОДКА 1,,adm20180821,Нет техпаспорта МосгорБТИ,,2008,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405235,,,68481453,,0,,
13198,13198,137681589.0,МАЛАЯ СЕМЕНОВСКАЯ 11А,,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,16,0,16,,,,2048942,,0,0,,,2405237,,,68481453,,0,,
13199,13199,137681590.0,"Дом по адресу Рыбинская 2-я ул., д.21, с.11",,adm_20200623,Нет техпаспорта МосгорБТИ,,1975,,2048798,0,0,,588,0,588,,,,2048936,,0,0,,,2405238,,,68481453,,0,,
13200,13200,137681591.0,"Дом по адресу Рыбинская 2-я ул., д.21, с.1",,Tanya_3764,,,1952,,2048798,3,0,,5532,0,5532,,,,2048928,,0,0,,,2405239,,,68481453,,0,,
13201,13201,137681592.0,"Дом по адресу Рыбинская 2-я ул., д.21, с.1А",,Tanya_3764,,,1967,,2048798,6,0,,5014,0,5014,,,,2048928,,1,0,,,2405240,,,68481453,,0,,
13202,13202,137681593.0,"Дом по адресу Рыбинская 2-я ул., д.21, с.3",,Tanya_3764,,,1953,,2048798,2,0,,335,0,335,,,,2048928,,0,0,,,2405241,,,68481453,,0,,
13203,13203,137681594.0,"Дом по адресу Рыбинская 2-я ул., д.21, с.5",,Tanya_3764,,,1961,,2048798,2,0,,777,0,777,,,,2048928,,0,0,,,2405242,,,68481453,,0,,
13204,13204,137681595.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1997,,2048798,3,0,,1803,0,1803,,,,2048929,,0,0,,,2405243,,,68481453,,0,,
13205,13205,137681596.0,ЭЛЕКТРОДНАЯ 8,,adm_20200623,Нет техпаспорта МосгорБТИ,,1980,,2048798,0,0,,283,0,283,,,,2048936,,0,0,,,2405244,,,68481453,,0,,
13206,13206,137681597.0,ЭЛЕКТРОДНАЯ 8,,Tanya_3764,,,1980,,2048798,2,0,,34,0,34,,,,2048935,,0,0,,,2405245,,,68481453,,0,,
13208,13208,137681599.0,КРАСНОБОГАТЫРСКАЯ 38,,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2405258,,,68481453,,0,,
13209,13209,137681600.0,ЧУСОВСКАЯ 4,,Tanya_3764,,,2007,,2048912,2,0,,1151,0,1151,,,,2048936,,0,0,,,2405259,,,68481453,,0,,
13210,13210,137681601.0,САЛТЫКОВСКАЯ 53,,Tanya_3764,,,2008,,2048798,4,0,,23256,0,23256,,,,2048928,,0,0,,,2405260,,,68481453,,0,,
13211,13211,137681602.0,СТАРОСЛОБОДСКАЯ 8,,Tanya_3764,,,2009,,2048798,4,0,,13788,0,13788,,,,2048936,,2,0,,,2405261,,,68481453,,0,,
13213,13213,137681604.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1966,,2048798,3,0,,4562,0,4562,,,,2048928,,0,0,,,2405263,,,68481453,,0,,
13214,13214,137681605.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1962,,2048798,2,0,,5367,0,5367,,,,2048928,,0,0,,,2405264,,,68481453,,1,,
13215,13215,137681606.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1956,,2048798,2,0,,611,0,611,,,,2048932,,0,0,,,2405265,,,68481453,,0,,
13216,13216,137681607.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1958,,2048798,3,0,,703,0,703,,,,2048928,,0,0,,,2405267,,,68481453,,0,,
13217,13217,137681608.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1958,,2048798,2,0,,1839,0,1839,,,,2048928,,0,0,,,2405268,,,68481453,,0,,
13218,13218,137681609.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1962,,2048798,1,0,,662,0,662,,,,2048928,,0,0,,,2405269,,,68481453,,0,,
13219,13219,137681610.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1969,,2048798,2,0,,161,0,161,,,,2048929,,0,0,,,2405270,,,68481453,,0,,
13220,13220,137681611.0,ИРКУТСКАЯ 2,,Tanya_3764,,,1968,,2048798,1,0,,267,0,267,,,,2048929,,0,0,,,2405271,,,68481453,,0,,
